date,n_expected_hours,n_rows,valid_hours,coverage_fraction,quality_class,eligible_ge_12,eligible_ge_17,eligible_ge_18,eligible_ge_22,oxygen_mean_mgL,oxygen_median_mgL,oxygen_std_mgL,oxygen_min_mgL,oxygen_max_mgL,oxygen_q10_mgL,oxygen_q25_mgL,oxygen_q75_mgL,oxygen_q90_mgL,raw_prom_non_na_count,raw_prom_na_count,negative_oxygen_count,zero_oxygen_count,invalid_oxygen_count,first_valid_hour,last_valid_hour,longest_invalid_run_hours,source_variable,unit,timezone_status
2016-10-27,24,24,24,1.0,high,True,True,True,True,7.147083333333334,7.171,0.4901020228009912,5.959,8.039,6.6363,6.91425,7.40625,7.7804,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2016-10-28,24,24,1,0.041667,weak,False,False,False,False,7.835,7.835,,7.835,7.835,7.835,7.835,7.835,7.835,1,23,0,0,0,0.0,0.0,23,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2016-10-29,24,24,24,1.0,high,True,True,True,True,8.098291666666666,7.261,1.334355746814908,6.715,10.042,6.8662,7.037,9.58675,9.9233,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2016-10-30,24,24,24,1.0,high,True,True,True,True,7.2139999999999995,6.699,1.101400412913132,5.84,9.512,6.2889,6.408,8.02225,8.9364,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2016-10-31,24,24,24,1.0,high,True,True,True,True,6.980333333333334,7.1875,0.9190643950882007,5.154,8.562,5.3873,6.69425,7.61125,7.943299999999999,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2016-11-01,24,24,24,1.0,high,True,True,True,True,4.794083333333333,4.9445,1.9449547198633805,1.847,8.495,2.2316000000000003,3.20725,6.178,7.2001,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2016-11-02,24,24,24,1.0,high,True,True,True,True,2.880291666666667,2.7279999999999998,0.6673824585756603,1.719,4.833,2.3281,2.457,3.099,3.7440999999999995,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2016-11-03,24,24,24,1.0,high,True,True,True,True,4.141291666666667,4.347,1.293982947242205,2.302,6.215,2.3674999999999997,2.843,5.273000000000001,5.5078,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2016-11-04,24,24,24,1.0,high,True,True,True,True,6.295833333333334,6.3915,0.7665856352892898,4.814,7.369,5.2875,5.7490000000000006,6.99725,7.2482,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2016-11-05,24,24,24,1.0,high,True,True,True,True,5.624333333333333,5.664,0.41266563648580185,4.985,6.493,5.1491,5.281499999999999,5.906000000000001,6.1798,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2016-11-06,24,24,1,0.041667,weak,False,False,False,False,4.977,4.977,,4.977,4.977,4.977,4.977,4.977,4.977,1,23,0,0,0,0.0,0.0,23,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2016-11-07,24,24,24,1.0,high,True,True,True,True,6.230916666666666,6.375,0.670640895073457,4.968,7.149,5.0958000000000006,5.8985,6.76075,6.992900000000001,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2016-11-08,24,24,24,1.0,high,True,True,True,True,6.112749999999999,6.1129999999999995,0.43149429438517084,5.442,6.928,5.6276,5.71675,6.39575,6.7015,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2016-11-09,24,24,24,1.0,high,True,True,True,True,6.033625000000001,6.106,0.6849961480374083,5.186,7.457,5.2072,5.407,6.569,6.8302,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2016-11-10,24,24,24,1.0,high,True,True,True,True,6.301749999999999,6.431,0.4647385660590357,5.432,7.106,5.7494000000000005,5.89025,6.64825,6.8163,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2016-11-11,24,24,24,1.0,high,True,True,True,True,6.437458333333335,6.475,0.23078994386325807,6.083,6.7,6.1645,6.202,6.6695,6.6894,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2016-11-12,24,24,24,1.0,high,True,True,True,True,6.823958333333333,6.744,0.19410742860740726,6.606,7.13,6.621,6.64525,7.014749999999999,7.063,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2016-11-13,24,24,24,1.0,high,True,True,True,True,7.037291666666667,7.053,0.147468044929613,6.785,7.336,6.8241,6.95275,7.15075,7.197,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2016-11-14,24,24,24,1.0,high,True,True,True,True,7.075458333333333,7.068,0.1975612132252039,6.718,7.402,6.7903,6.967499999999999,7.17475,7.351999999999999,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2016-11-15,24,24,24,1.0,high,True,True,True,True,6.8885000000000005,6.8735,0.2726435800438558,6.425,7.328,6.495,6.77225,7.0515,7.289499999999999,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2016-11-16,24,24,24,1.0,high,True,True,True,True,7.027375,7.0155,0.27207652575987745,6.441,7.392,6.593,6.9105,7.24425,7.3463,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2016-11-17,24,24,24,1.0,high,True,True,True,True,7.442208333333333,7.388,0.18737151636502158,7.215,7.771,7.2421,7.25925,7.586,7.7207,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2016-11-18,24,24,24,1.0,high,True,True,True,True,7.320250000000001,7.322,0.13899522982118298,7.087,7.612,7.1402,7.22775,7.4174999999999995,7.4711,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2016-11-19,24,24,24,1.0,high,True,True,True,True,7.421333333333333,7.3785,0.16258393595888884,7.199,7.761,7.2615,7.288,7.5465,7.6556999999999995,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2016-11-20,24,24,1,0.041667,weak,False,False,False,False,7.619,7.619,,7.619,7.619,7.619,7.619,7.619,7.619,1,23,0,0,0,0.0,0.0,23,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2016-11-21,24,24,24,1.0,high,True,True,True,True,6.572541666666666,6.6765,0.43587991756472555,5.647,7.288,5.9698,6.2775,6.8705,7.0581,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2016-11-22,24,24,24,1.0,high,True,True,True,True,6.552833333333333,6.486,0.42087028536290044,5.882,7.609,6.1491999999999996,6.23525,6.74175,7.158099999999999,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2016-11-23,24,24,24,1.0,high,True,True,True,True,6.808416666666666,6.670999999999999,0.8220683837347303,5.659,8.434,5.7877,6.198,7.4597500000000005,7.9423,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2016-11-24,24,24,24,1.0,high,True,True,True,True,6.897291666666667,7.003,1.0521842489985203,4.85,8.604,5.7163,5.984500000000001,7.7155000000000005,8.2345,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2016-11-25,24,24,24,1.0,high,True,True,True,True,6.954791666666666,6.9035,0.97725035638672,4.507,8.758,6.1071,6.2535,7.882,8.0637,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2016-11-26,24,24,24,1.0,high,True,True,True,True,7.076208333333334,7.355499999999999,0.9466094176019768,4.819,8.171,5.5385,6.84975,7.75375,8.0376,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2016-11-27,24,24,0,0.0,missing,False,False,False,False,,,,,,,,,,0,24,0,0,0,,,24,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2016-11-28,24,24,24,1.0,high,True,True,True,True,4.5375,4.4575,0.6070203062286409,3.805,5.888,3.8825,3.99425,5.0,5.2431,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2016-11-29,24,24,24,1.0,high,True,True,True,True,6.629833333333333,6.7935,1.0287294682474006,4.88,7.774,5.2327,5.6075,7.60775,7.6966,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2016-11-30,24,24,24,1.0,high,True,True,True,True,6.951375,6.971,0.4113613467606014,5.829,7.505,6.528,6.7345,7.20075,7.4731000000000005,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2016-12-01,24,24,18,0.75,standard,True,True,True,False,6.347611111111111,6.1005,0.5862803122868473,5.909,8.024,6.0136,6.045249999999999,6.3165,7.1941,18,6,0,0,0,0.0,23.0,3,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2016-12-02,24,24,19,0.791667,standard,True,True,True,False,6.217263157894736,6.095,0.7056311471225414,5.17,7.802,5.4204,5.7490000000000006,6.434,7.194399999999999,19,5,0,0,0,0.0,23.0,3,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2016-12-03,24,24,24,1.0,high,True,True,True,True,6.488666666666667,6.6665,0.8371753058670707,4.879,7.494,5.3386,5.8012500000000005,7.1435,7.4703,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2016-12-04,24,24,1,0.041667,weak,False,False,False,False,7.014,7.014,,7.014,7.014,7.014,7.014,7.014,7.014,1,23,0,0,0,0.0,0.0,23,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2016-12-05,24,24,24,1.0,high,True,True,True,True,4.354083333333333,4.4625,0.7004391738273096,2.727,5.272,3.4206000000000003,4.04575,4.87775,5.1076999999999995,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2016-12-06,24,24,24,1.0,high,True,True,True,True,4.3373333333333335,4.0765,0.708614733532764,3.299,5.53,3.6638,3.795,4.8919999999999995,5.4649,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2016-12-07,24,24,24,1.0,high,True,True,True,True,5.847916666666666,6.0245,0.7113073032875066,4.61,6.675,4.6536,5.33325,6.4945,6.5939000000000005,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2016-12-08,24,24,24,1.0,high,True,True,True,True,6.29975,6.337,0.30905455406983473,5.459,6.681,5.8396,6.22275,6.547,6.6299,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2016-12-09,24,24,24,1.0,high,True,True,True,True,6.619875,6.5915,0.2644083325168627,6.044,6.97,6.3335,6.39375,6.86525,6.9216999999999995,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2016-12-10,24,24,24,1.0,high,True,True,True,True,6.168708333333332,6.432,0.8487615775821324,3.761,6.936,4.9221,6.19625,6.672499999999999,6.7577,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2016-12-11,24,24,1,0.041667,weak,False,False,False,False,3.839,3.839,,3.839,3.839,3.839,3.839,3.839,3.839,1,23,0,0,0,0.0,0.0,23,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2016-12-12,24,24,24,1.0,high,True,True,True,True,6.437750000000001,6.7435,0.7137990369966825,4.77,7.275,5.2959000000000005,6.1425,6.94225,7.076499999999999,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2016-12-13,24,24,24,1.0,high,True,True,True,True,6.749666666666666,6.423500000000001,1.1975625123618778,5.393,9.091,5.5511,5.7235,7.626,8.6385,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2016-12-14,24,24,24,1.0,high,True,True,True,True,7.0021249999999995,7.116,0.6553327938171367,5.828,8.119,6.2329,6.43375,7.494,7.786499999999999,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2016-12-15,24,24,24,1.0,high,True,True,True,True,7.654416666666667,7.7865,0.31783423580425585,6.873,8.091,7.3014,7.34825,7.8575,7.965,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2016-12-16,24,24,24,1.0,high,True,True,True,True,8.138166666666667,8.0435,0.5255819686757732,7.342,9.01,7.556,7.74075,8.59075,8.8336,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2016-12-17,24,24,24,1.0,high,True,True,True,True,7.917291666666666,7.7205,0.7520606173051807,6.897,9.454,7.0895,7.3345,8.4235,8.9561,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2016-12-18,24,24,1,0.041667,weak,False,False,False,False,6.806,6.806,,6.806,6.806,6.806,6.806,6.806,6.806,1,23,0,0,0,0.0,0.0,23,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2016-12-19,24,24,24,1.0,high,True,True,True,True,5.150958333333333,5.0655,1.20328194242705,3.61,7.52,3.8251,4.14275,5.7675,6.9215,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2016-12-20,24,24,24,1.0,high,True,True,True,True,5.636291666666666,5.41,0.5943279345955224,4.535,6.739,5.0866999999999996,5.253,6.1655,6.4081,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2016-12-21,24,24,24,1.0,high,True,True,True,True,5.3687499999999995,5.298,0.9612541739605202,3.905,7.549,4.314,4.66875,5.67225,6.7399,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2016-12-22,24,24,24,1.0,high,True,True,True,True,4.206166666666666,3.9160000000000004,0.8726593870446254,3.029,6.781,3.5886,3.72175,4.357,5.3163,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2016-12-23,24,24,24,1.0,high,True,True,True,True,4.516583333333333,4.7435,0.9244228712702517,3.017,5.815,3.1241,3.78375,5.184,5.5818,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2016-12-24,24,24,24,1.0,high,True,True,True,True,5.101541666666667,5.0215,0.592116173909983,4.284,5.945,4.4247,4.46775,5.6495,5.8335,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2016-12-25,24,24,2,0.083333,weak,False,False,False,False,5.7605,5.7605,0.24112341238461285,5.59,5.931,5.6241,5.67525,5.84575,5.8969000000000005,2,22,0,0,0,0.0,1.0,22,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2016-12-26,24,24,24,1.0,high,True,True,True,True,4.781833333333334,4.991,1.5548805536863224,2.016,6.828,2.3222,3.88475,6.123,6.5263,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2016-12-27,24,24,24,1.0,high,True,True,True,True,3.1779999999999995,2.9074999999999998,0.6314243388183369,2.399,4.556,2.5779,2.7422500000000003,3.54025,4.249,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2016-12-28,24,24,24,1.0,high,True,True,True,True,5.255458333333333,5.826499999999999,1.0062665814638854,3.241,6.226,3.5873,4.50525,5.94875,6.132,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2016-12-29,24,24,24,1.0,high,True,True,True,True,6.269083333333334,6.3345,0.6741541506514512,5.197,7.483,5.3858,5.69575,6.780749999999999,7.079899999999999,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2016-12-30,24,24,24,1.0,high,True,True,True,True,6.035666666666667,5.8740000000000006,0.8444744528103116,4.45,7.159,5.0945,5.3115,6.835,7.0313,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2016-12-31,24,24,24,1.0,high,True,True,True,True,4.979666666666667,4.705,0.7549479490647693,3.659,6.418,4.139,4.502,5.5465,6.089499999999999,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2017-01-01,24,24,1,0.041667,weak,False,False,False,False,4.29,4.29,,4.29,4.29,4.29,4.29,4.29,4.29,1,23,0,0,0,0.0,0.0,23,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2017-01-02,24,24,24,1.0,high,True,True,True,True,6.593416666666666,7.3815,1.1534545058655108,4.749,7.861,4.9639,5.218,7.52425,7.594799999999999,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2017-01-03,24,24,24,1.0,high,True,True,True,True,6.144749999999999,6.7379999999999995,1.4114256822524305,4.135,8.258,4.2623999999999995,4.732,7.3317499999999995,7.662,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2017-01-04,24,24,10,0.416667,weak,False,False,False,False,5.9785,5.7885,0.659129771407388,5.438,7.548,5.4524,5.516,6.18075,6.603899999999999,10,14,0,0,0,0.0,9.0,14,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2017-01-05,24,24,0,0.0,missing,False,False,False,False,,,,,,,,,,0,24,0,0,0,,,24,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2017-01-06,24,24,0,0.0,missing,False,False,False,False,,,,,,,,,,0,24,0,0,0,,,24,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2017-01-07,24,24,0,0.0,missing,False,False,False,False,,,,,,,,,,0,24,0,0,0,,,24,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2017-01-08,24,24,0,0.0,missing,False,False,False,False,,,,,,,,,,0,24,0,0,0,,,24,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2017-01-09,24,24,0,0.0,missing,False,False,False,False,,,,,,,,,,0,24,0,0,0,,,24,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2017-01-10,24,24,0,0.0,missing,False,False,False,False,,,,,,,,,,0,24,0,0,0,,,24,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2017-01-11,24,24,0,0.0,missing,False,False,False,False,,,,,,,,,,0,24,0,0,0,,,24,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2017-01-12,24,24,0,0.0,missing,False,False,False,False,,,,,,,,,,0,24,0,0,0,,,24,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2017-01-13,24,24,0,0.0,missing,False,False,False,False,,,,,,,,,,0,24,0,0,0,,,24,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2017-01-14,24,24,0,0.0,missing,False,False,False,False,,,,,,,,,,0,24,0,0,0,,,24,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2017-01-15,24,24,0,0.0,missing,False,False,False,False,,,,,,,,,,0,24,0,0,0,,,24,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2017-01-16,24,24,0,0.0,missing,False,False,False,False,,,,,,,,,,0,24,0,0,0,,,24,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2017-01-17,24,24,0,0.0,missing,False,False,False,False,,,,,,,,,,0,24,0,0,0,,,24,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2017-01-18,24,24,0,0.0,missing,False,False,False,False,,,,,,,,,,0,24,0,0,0,,,24,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2017-01-19,24,24,0,0.0,missing,False,False,False,False,,,,,,,,,,0,24,0,0,0,,,24,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2017-01-20,24,24,0,0.0,missing,False,False,False,False,,,,,,,,,,0,24,0,0,0,,,24,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2017-01-21,24,24,0,0.0,missing,False,False,False,False,,,,,,,,,,0,24,0,0,0,,,24,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2017-01-22,24,24,0,0.0,missing,False,False,False,False,,,,,,,,,,0,24,0,0,0,,,24,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2017-01-23,24,24,0,0.0,missing,False,False,False,False,,,,,,,,,,0,24,0,0,0,,,24,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2017-01-24,24,24,0,0.0,missing,False,False,False,False,,,,,,,,,,0,24,0,0,0,,,24,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2017-01-25,24,24,0,0.0,missing,False,False,False,False,,,,,,,,,,0,24,0,0,0,,,24,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2017-01-26,24,24,0,0.0,missing,False,False,False,False,,,,,,,,,,0,24,0,0,0,,,24,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2017-01-27,24,24,0,0.0,missing,False,False,False,False,,,,,,,,,,0,24,0,0,0,,,24,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2017-01-28,24,24,0,0.0,missing,False,False,False,False,,,,,,,,,,0,24,0,0,0,,,24,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2017-01-29,24,24,0,0.0,missing,False,False,False,False,,,,,,,,,,0,24,0,0,0,,,24,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2017-01-30,24,24,0,0.0,missing,False,False,False,False,,,,,,,,,,0,24,0,0,0,,,24,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2017-01-31,24,24,0,0.0,missing,False,False,False,False,,,,,,,,,,0,24,0,0,0,,,24,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2017-02-01,24,24,0,0.0,missing,False,False,False,False,,,,,,,,,,0,24,0,0,0,,,24,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2017-02-02,24,24,0,0.0,missing,False,False,False,False,,,,,,,,,,0,24,0,0,0,,,24,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2017-02-03,24,24,0,0.0,missing,False,False,False,False,,,,,,,,,,0,24,0,0,0,,,24,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2017-02-04,24,24,0,0.0,missing,False,False,False,False,,,,,,,,,,0,24,0,0,0,,,24,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2017-02-05,24,24,0,0.0,missing,False,False,False,False,,,,,,,,,,0,24,0,0,0,,,24,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2017-02-06,24,24,0,0.0,missing,False,False,False,False,,,,,,,,,,0,24,0,0,0,,,24,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2017-02-07,24,24,0,0.0,missing,False,False,False,False,,,,,,,,,,0,24,0,0,0,,,24,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2017-02-08,24,24,0,0.0,missing,False,False,False,False,,,,,,,,,,0,24,0,0,0,,,24,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2017-02-09,24,24,24,1.0,high,True,True,True,True,5.5464166666666666,5.692,0.5112496128767889,4.582,6.172,4.7624,5.165,5.96025,6.0876,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2017-02-10,24,24,24,1.0,high,True,True,True,True,5.213500000000001,5.089,0.3469016901208406,4.806,6.16,4.898899999999999,4.95875,5.36925,5.6427000000000005,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2017-02-11,24,24,24,1.0,high,True,True,True,True,5.7207083333333335,5.676500000000001,0.6846113133467185,4.72,6.974,5.0612,5.152,6.203749999999999,6.7715,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2017-02-12,24,24,24,1.0,high,True,True,True,True,6.503541666666667,6.14,1.120497210254629,5.021,8.58,5.2645,5.65075,7.7725,8.0063,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2017-02-13,24,24,24,1.0,high,True,True,True,True,7.957083333333334,7.9755,0.4238377372724517,7.13,8.981,7.4061,7.699249999999999,8.18,8.458599999999999,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2017-02-14,24,24,24,1.0,high,True,True,True,True,7.752208333333333,7.769,0.33675523031562193,7.056,8.254,7.389,7.49275,8.0215,8.2074,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2017-02-15,24,24,24,1.0,high,True,True,True,True,8.212833333333334,8.166,0.8158680981771428,6.503,9.527,7.1815,7.776,8.815999999999999,9.1576,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2017-02-16,24,24,24,1.0,high,True,True,True,True,7.425541666666668,7.324999999999999,0.6370200992779254,6.158,8.556,6.7317,6.9715,7.9239999999999995,8.2854,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2017-02-17,24,24,24,1.0,high,True,True,True,True,7.802875,7.5015,0.9072255034612039,6.955,10.405,7.0686,7.1635,8.2315,8.8501,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2017-02-18,24,24,24,1.0,high,True,True,True,True,8.094625,7.945,1.1937784301190029,6.261,11.068,6.5795,7.43875,8.62475,9.3277,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2017-02-19,24,24,24,1.0,high,True,True,True,True,7.3538749999999995,6.904999999999999,1.386017419819635,5.222,10.108,5.6671000000000005,6.54575,8.6815,9.2794,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2017-02-20,24,24,24,1.0,high,True,True,True,True,7.436458333333334,7.029,1.1976699472459982,5.704,9.558,6.0965,6.432499999999999,8.56175,9.010499999999999,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2017-02-21,24,24,24,1.0,high,True,True,True,True,8.529541666666667,8.620999999999999,0.5159480070845246,7.405,9.507,7.8733,8.17275,8.888,9.010299999999999,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2017-02-22,24,24,24,1.0,high,True,True,True,True,9.420833333333333,9.39,0.4880627780955221,8.41,10.006,8.681,9.21,9.8825,9.9441,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2017-02-23,24,24,24,1.0,high,True,True,True,True,9.028333333333334,9.382,0.8969843034188001,6.928,10.032,7.4843,8.64925,9.719999999999999,9.8687,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
