date,n_expected_hours,n_rows,valid_hours,coverage_fraction,quality_class,target_eligible_default,eligible_ge_12,eligible_ge_17,eligible_ge_18,eligible_ge_22,chl_mean,chl_median,chl_std,chl_min,chl_max,chl_q10,chl_q25,chl_q75,chl_q90,raw_prom_non_na_count,raw_prom_na_count,negative_chl_count,invalid_chl_count,first_valid_hour,last_valid_hour,longest_invalid_run_hours,data_pc_min,data_pc_median,data_pc_mean,data_pc_max,data_pc_zero_count,data_pc_nonzero_count,data_pc_100_count,timezone_status,source_file_count_or_source_note
2016-09-12,24,24,24,1.0,high,True,True,True,True,True,3.9838333333333336,3.5305,1.6315340251929527,1.97,8.056,2.4374000000000002,2.801,5.0009999999999994,6.266399999999999,24,0,0,0,0.0,23.0,0,100.0,100.0,100.0,100.0,0,24,24,reported_gmt_minus_4_unconverted,1
2016-09-13,24,24,24,1.0,high,True,True,True,True,True,2.3206666666666664,2.0285,0.9034310284622761,1.161,4.317,1.3090000000000002,1.653,3.0484999999999998,3.6139,24,0,0,0,0.0,23.0,0,100.0,100.0,100.0,100.0,0,24,24,reported_gmt_minus_4_unconverted,1
2016-09-14,24,24,24,1.0,high,True,True,True,True,True,1.7620416666666667,1.5765,0.8193297090313821,0.798,3.391,0.9024,0.99575,2.4135,2.8164,24,0,0,0,0.0,23.0,0,100.0,100.0,100.0,100.0,0,24,24,reported_gmt_minus_4_unconverted,1
2016-09-15,24,24,24,1.0,high,True,True,True,True,True,4.957708333333334,4.9265,1.0664293318957128,3.499,7.095,3.5859,4.1297500000000005,5.7090000000000005,6.4925,24,0,0,0,0.0,23.0,0,100.0,100.0,100.0,100.0,0,24,24,reported_gmt_minus_4_unconverted,1
2016-09-16,24,24,1,0.041667,weak,False,False,False,False,False,4.217,4.217,,4.217,4.217,4.217,4.217,4.217,4.217,1,23,0,0,0.0,0.0,23,0.0,0.0,4.166666666666667,100.0,23,1,1,reported_gmt_minus_4_unconverted,1
2016-09-17,24,24,24,1.0,high,True,True,True,True,True,7.898125,8.0125,0.9736313163705197,5.843,10.196,6.5776,7.414,8.562249999999999,8.8668,24,0,0,0,0.0,23.0,0,100.0,100.0,100.0,100.0,0,24,24,reported_gmt_minus_4_unconverted,1
2016-09-18,24,24,24,1.0,high,True,True,True,True,True,3.7082499999999996,2.6215,3.359654605047577,0.504,11.824,0.5711999999999999,1.49275,4.482,9.297399999999998,24,0,0,0,0.0,23.0,0,100.0,100.0,100.0,100.0,0,24,24,reported_gmt_minus_4_unconverted,1
2016-09-19,24,24,24,1.0,high,True,True,True,True,True,0.640625,0.524,0.35234084442791175,0.263,1.61,0.3092,0.3525,0.8645,1.0919999999999999,24,0,0,0,0.0,23.0,0,100.0,100.0,100.0,100.0,0,24,24,reported_gmt_minus_4_unconverted,1
2016-09-20,24,24,24,1.0,high,True,True,True,True,True,0.5061666666666668,0.4475,0.1687250572011645,0.35,1.076,0.374,0.40625,0.53525,0.6166999999999999,24,0,0,0,0.0,23.0,0,100.0,100.0,100.0,100.0,0,24,24,reported_gmt_minus_4_unconverted,1
2016-09-21,24,24,24,1.0,high,True,True,True,True,True,0.65975,0.6025,0.21974595015311582,0.374,1.278,0.4539,0.503,0.7987500000000001,0.9195,24,0,0,0,0.0,23.0,0,100.0,100.0,100.0,100.0,0,24,24,reported_gmt_minus_4_unconverted,1
2016-09-22,24,24,24,1.0,high,True,True,True,True,True,0.86675,0.6105,0.5565031544111545,0.395,2.604,0.4422,0.5155000000000001,1.045,1.4880999999999998,24,0,0,0,0.0,23.0,0,100.0,100.0,100.0,100.0,0,24,24,reported_gmt_minus_4_unconverted,1
2016-09-23,24,24,1,0.041667,weak,False,False,False,False,False,0.861,0.861,,0.861,0.861,0.861,0.861,0.861,0.861,1,23,0,0,0.0,0.0,23,0.0,0.0,4.166666666666667,100.0,23,1,1,reported_gmt_minus_4_unconverted,1
2016-09-24,24,24,24,1.0,high,True,True,True,True,True,2.5007083333333333,1.1665,2.465244312421699,0.614,8.345,0.7721,0.89525,3.3045,7.0509999999999975,24,0,0,0,0.0,23.0,0,100.0,100.0,100.0,100.0,0,24,24,reported_gmt_minus_4_unconverted,1
2016-09-25,24,24,24,1.0,high,True,True,True,True,True,1.7296666666666667,1.5425,0.9139911362269599,0.658,4.563,0.9431,1.1185,1.899,2.9421999999999993,24,0,0,0,0.0,23.0,0,100.0,100.0,100.0,100.0,0,24,24,reported_gmt_minus_4_unconverted,1
2016-09-26,24,24,24,1.0,high,True,True,True,True,True,2.4624166666666665,2.1734999999999998,1.0046096328886926,1.119,4.556,1.3154000000000001,1.7602499999999999,2.99025,4.1091,24,0,0,0,0.0,23.0,0,100.0,100.0,100.0,100.0,0,24,24,reported_gmt_minus_4_unconverted,1
2016-09-27,24,24,24,1.0,high,True,True,True,True,True,4.0834166666666665,3.8375000000000004,1.6241967892299651,1.824,7.65,2.6015,3.0355,4.524,7.006299999999999,24,0,0,0,0.0,23.0,0,100.0,100.0,100.0,100.0,0,24,24,reported_gmt_minus_4_unconverted,1
2016-09-28,24,24,24,1.0,high,True,True,True,True,True,5.267791666666667,4.6865000000000006,2.119184174017397,3.003,9.418,3.1015,3.59025,6.21275,8.655800000000001,24,0,0,0,0.0,23.0,0,100.0,100.0,100.0,100.0,0,24,24,reported_gmt_minus_4_unconverted,1
2016-09-29,24,24,24,1.0,high,True,True,True,True,True,4.809833333333334,4.983499999999999,1.1167073364862965,2.72,6.48,3.2897,3.97425,5.6285,6.1185,24,0,0,0,0.0,23.0,0,100.0,100.0,100.0,100.0,0,24,24,reported_gmt_minus_4_unconverted,1
2016-09-30,24,24,1,0.041667,weak,False,False,False,False,False,3.016,3.016,,3.016,3.016,3.016,3.016,3.016,3.016,1,23,0,0,0.0,0.0,23,0.0,0.0,4.166666666666667,100.0,23,1,1,reported_gmt_minus_4_unconverted,1
2016-10-01,24,24,24,1.0,high,True,True,True,True,True,4.4405833333333335,3.8635,1.450132285320045,2.331,7.145,2.7611000000000003,3.42875,5.5185,6.5121,24,0,0,0,0.0,23.0,0,100.0,100.0,100.0,100.0,0,24,24,reported_gmt_minus_4_unconverted,1
2016-10-02,24,24,24,1.0,high,True,True,True,True,True,2.877541666666667,2.686,1.2183844962888775,1.519,6.173,1.6005,1.88,3.729,4.3704,24,0,0,0,0.0,23.0,0,100.0,100.0,100.0,100.0,0,24,24,reported_gmt_minus_4_unconverted,1
2016-10-03,24,24,24,1.0,high,True,True,True,True,True,3.0398750000000003,3.0595,0.6775439862185109,2.011,4.312,2.1488,2.5532500000000002,3.4457500000000003,4.0207,24,0,0,0,0.0,23.0,0,100.0,100.0,100.0,100.0,0,24,24,reported_gmt_minus_4_unconverted,1
2016-10-04,24,24,24,1.0,high,True,True,True,True,True,2.8405416666666667,2.842,0.49511535583105293,1.967,3.642,2.2667,2.41675,3.2315,3.5289,24,0,0,0,0.0,23.0,0,100.0,100.0,100.0,100.0,0,24,24,reported_gmt_minus_4_unconverted,1
2016-10-05,24,24,24,1.0,high,True,True,True,True,True,2.1466666666666665,2.041,0.4005187578158092,1.62,3.092,1.6907,1.83375,2.516,2.6504,24,0,0,0,0.0,23.0,0,100.0,100.0,100.0,100.0,0,24,24,reported_gmt_minus_4_unconverted,1
2016-10-06,24,24,24,1.0,high,True,True,True,True,True,1.9967083333333333,1.973,0.6393864912124181,0.905,3.565,1.2676,1.6695,2.34125,2.6065,24,0,0,0,0.0,23.0,0,100.0,100.0,100.0,100.0,0,24,24,reported_gmt_minus_4_unconverted,1
2016-10-07,24,24,1,0.041667,weak,False,False,False,False,False,2.253,2.253,,2.253,2.253,2.253,2.253,2.253,2.253,1,23,0,0,0.0,0.0,23,0.0,0.0,4.166666666666667,100.0,23,1,1,reported_gmt_minus_4_unconverted,1
2016-10-08,24,24,24,1.0,high,True,True,True,True,True,3.129583333333333,3.0915,0.7886611614224653,1.969,4.453,2.1327000000000003,2.4375,3.7807500000000003,4.1194,24,0,0,0,0.0,23.0,0,100.0,100.0,100.0,100.0,0,24,24,reported_gmt_minus_4_unconverted,1
2016-10-09,24,24,24,1.0,high,True,True,True,True,True,2.1202916666666667,2.065,0.7604784237379878,1.121,3.936,1.2863,1.5615,2.44625,2.9856,24,0,0,0,0.0,23.0,0,100.0,100.0,100.0,100.0,0,24,24,reported_gmt_minus_4_unconverted,1
2016-10-10,24,24,24,1.0,high,True,True,True,True,True,1.8987500000000004,1.7934999999999999,0.4989639919046176,1.252,2.714,1.3170000000000002,1.55225,2.375,2.6157,24,0,0,0,0.0,23.0,0,100.0,100.0,100.0,100.0,0,24,24,reported_gmt_minus_4_unconverted,1
2016-10-11,24,24,24,1.0,high,True,True,True,True,True,2.93125,2.797,0.5218025821923543,1.918,3.971,2.419,2.4987500000000002,3.2889999999999997,3.5942,24,0,0,0,0.0,23.0,0,100.0,100.0,100.0,100.0,0,24,24,reported_gmt_minus_4_unconverted,1
2016-10-12,24,24,24,1.0,high,True,True,True,True,True,4.2385,3.3135,2.1488130596255672,1.77,9.541,2.49,2.7720000000000002,5.2745,7.0014,24,0,0,0,0.0,23.0,0,100.0,100.0,100.0,100.0,0,24,24,reported_gmt_minus_4_unconverted,1
2016-10-13,24,24,24,1.0,high,True,True,True,True,True,4.660208333333333,4.6690000000000005,1.9390829741909192,1.398,8.351,2.0250000000000004,3.51975,5.66625,7.451899999999999,24,0,0,0,0.0,23.0,0,100.0,100.0,100.0,100.0,0,24,24,reported_gmt_minus_4_unconverted,1
2016-10-14,24,24,1,0.041667,weak,False,False,False,False,False,4.507,4.507,,4.507,4.507,4.507,4.507,4.507,4.507,1,23,0,0,0.0,0.0,23,0.0,0.0,4.166666666666667,100.0,23,1,1,reported_gmt_minus_4_unconverted,1
2016-10-15,24,24,24,1.0,high,True,True,True,True,True,8.842958333333334,8.864,3.554581140605026,2.661,13.278,3.2875,7.1665,11.7475,12.68,24,0,0,0,0.0,23.0,0,100.0,100.0,100.0,100.0,0,24,24,reported_gmt_minus_4_unconverted,1
2016-10-16,24,24,24,1.0,high,True,True,True,True,True,4.961374999999999,4.5755,1.3207271321543657,3.374,7.15,3.596,3.83975,6.12925,6.9512,24,0,0,0,0.0,23.0,0,100.0,100.0,100.0,100.0,0,24,24,reported_gmt_minus_4_unconverted,1
2016-10-17,24,24,24,1.0,high,True,True,True,True,True,4.360416666666667,3.8155,2.4292616684135098,1.045,9.474,1.8428,2.34475,5.933,7.4857,24,0,0,0,0.0,23.0,0,100.0,100.0,100.0,100.0,0,24,24,reported_gmt_minus_4_unconverted,1
2016-10-18,24,24,24,1.0,high,True,True,True,True,True,2.3569166666666668,0.86,2.659302015594492,0.519,8.903,0.6626000000000001,0.708,2.74825,7.145999999999999,24,0,0,0,0.0,23.0,0,100.0,100.0,100.0,100.0,0,24,24,reported_gmt_minus_4_unconverted,1
2016-10-19,24,24,24,1.0,high,True,True,True,True,True,3.3389166666666665,3.5945,1.6193761256211863,0.314,5.952,1.0289000000000001,2.2207500000000002,4.51725,5.1574,24,0,0,0,0.0,23.0,0,100.0,100.0,100.0,100.0,0,24,24,reported_gmt_minus_4_unconverted,1
2016-10-20,24,24,24,1.0,high,True,True,True,True,True,5.091291666666667,5.3004999999999995,2.105783887486344,0.561,9.309,2.0653,4.1075,6.5177499999999995,7.3267999999999995,24,0,0,0,0.0,23.0,0,100.0,100.0,100.0,100.0,0,24,24,reported_gmt_minus_4_unconverted,1
2016-10-21,24,24,0,0.0,missing,False,False,False,False,False,,,,,,,,,,0,24,0,0,,,24,0.0,0.0,0.0,0.0,24,0,0,reported_gmt_minus_4_unconverted,1
2016-10-22,24,24,24,1.0,high,True,True,True,True,True,6.846583333333332,6.9665,3.5207865588180183,2.532,13.317,2.7048,3.6425,9.697,11.5951,24,0,0,0,0.0,23.0,0,100.0,100.0,100.0,100.0,0,24,24,reported_gmt_minus_4_unconverted,1
2016-10-23,24,24,24,1.0,high,True,True,True,True,True,12.838291666666668,11.6755,3.698033125620754,8.82,19.078,8.865,9.48125,15.975,18.2439,24,0,0,0,0.0,23.0,0,100.0,100.0,100.0,100.0,0,24,24,reported_gmt_minus_4_unconverted,1
2016-10-24,24,24,24,1.0,high,True,True,True,True,True,10.51425,10.5125,4.4563996313069865,3.759,17.703,5.0783000000000005,6.173,12.728750000000002,16.8971,24,0,0,0,0.0,23.0,0,100.0,100.0,100.0,100.0,0,24,24,reported_gmt_minus_4_unconverted,1
2016-10-25,24,24,24,1.0,high,True,True,True,True,True,4.8745,4.4145,2.674911327258467,1.255,10.238,2.0956,2.5105,7.1232500000000005,8.7351,24,0,0,0,0.0,23.0,0,100.0,100.0,100.0,100.0,0,24,24,reported_gmt_minus_4_unconverted,1
2016-10-26,24,24,24,1.0,high,True,True,True,True,True,6.269666666666667,6.714,2.5823355904005343,1.764,9.785,3.1773,4.10525,8.49775,9.6629,24,0,0,0,0.0,23.0,0,100.0,100.0,100.0,100.0,0,24,24,reported_gmt_minus_4_unconverted,1
2016-10-27,24,24,24,1.0,high,True,True,True,True,True,13.96575,13.86,3.1441587836052016,8.49,20.737,9.8941,12.3975,15.8605,18.1702,24,0,0,0,0.0,23.0,0,100.0,100.0,100.0,100.0,0,24,24,reported_gmt_minus_4_unconverted,1
2016-10-28,24,24,1,0.041667,weak,False,False,False,False,False,18.434,18.434,,18.434,18.434,18.434,18.434,18.434,18.434,1,23,0,0,0.0,0.0,23,0.0,0.0,4.166666666666667,100.0,23,1,1,reported_gmt_minus_4_unconverted,1
2016-10-29,24,24,24,1.0,high,True,True,True,True,True,15.047833333333335,15.525500000000001,3.133981433127581,8.044,20.844,11.181000000000001,13.425,17.3195,17.9141,24,0,0,0,0.0,23.0,0,100.0,100.0,100.0,100.0,0,24,24,reported_gmt_minus_4_unconverted,1
2016-10-30,24,24,24,1.0,high,True,True,True,True,True,14.424999999999997,15.059000000000001,3.292993761464403,6.831,18.534,9.2836,12.987,16.9435,18.018700000000003,24,0,0,0,0.0,23.0,0,100.0,100.0,100.0,100.0,0,24,24,reported_gmt_minus_4_unconverted,1
2016-10-31,24,24,24,1.0,high,True,True,True,True,True,10.974375,11.133,2.9000123210008133,5.442,16.176,6.816800000000001,9.10975,12.988,14.2764,24,0,0,0,0.0,23.0,0,100.0,100.0,100.0,100.0,0,24,24,reported_gmt_minus_4_unconverted,1
2016-11-01,24,24,24,1.0,high,True,True,True,True,True,8.407875,7.9155,3.648307735309857,2.303,13.747,3.7304000000000004,5.568,11.627500000000001,13.0914,24,0,0,0,0.0,23.0,0,100.0,100.0,100.0,100.0,0,24,24,reported_gmt_minus_4_unconverted,1
2016-11-02,24,24,24,1.0,high,True,True,True,True,True,5.152083333333334,4.2805,2.460276423435006,2.974,11.145,3.0994,3.52975,5.52525,9.8644,24,0,0,0,0.0,23.0,0,100.0,100.0,100.0,100.0,0,24,24,reported_gmt_minus_4_unconverted,1
2016-11-03,24,24,24,1.0,high,True,True,True,True,True,4.0343333333333335,3.552,1.3551575126375426,2.219,7.62,2.6941,2.9597499999999997,5.02275,5.5870999999999995,24,0,0,0,0.0,23.0,0,100.0,100.0,100.0,100.0,0,24,24,reported_gmt_minus_4_unconverted,1
2016-11-04,24,24,24,1.0,high,True,True,True,True,True,5.754541666666667,5.765,1.3557261484137397,3.589,8.699,4.1074,4.73975,6.32875,7.572299999999999,24,0,0,0,0.0,23.0,0,100.0,100.0,100.0,100.0,0,24,24,reported_gmt_minus_4_unconverted,1
2016-11-05,24,24,24,1.0,high,True,True,True,True,True,7.2895416666666675,6.2575,2.478055987351633,4.312,13.443,5.3318,5.805499999999999,7.64325,11.5411,24,0,0,0,0.0,23.0,0,100.0,100.0,100.0,100.0,0,24,24,reported_gmt_minus_4_unconverted,1
2016-11-06,24,24,1,0.041667,weak,False,False,False,False,False,5.785,5.785,,5.785,5.785,5.785,5.785,5.785,5.785,1,23,0,0,0.0,0.0,23,0.0,0.0,4.166666666666667,100.0,23,1,1,reported_gmt_minus_4_unconverted,1
2016-11-07,24,24,24,1.0,high,True,True,True,True,True,5.6585,5.675000000000001,1.23025850941987,3.819,8.215,4.139399999999999,4.70275,6.1005,7.4275,24,0,0,0,0.0,23.0,0,100.0,100.0,100.0,100.0,0,24,24,reported_gmt_minus_4_unconverted,1
2016-11-08,24,24,24,1.0,high,True,True,True,True,True,3.676458333333333,3.7855,0.47239684672645876,2.853,4.701,2.9924,3.3455,3.8682499999999997,4.1325,24,0,0,0,0.0,23.0,0,100.0,100.0,100.0,100.0,0,24,24,reported_gmt_minus_4_unconverted,1
2016-11-09,24,24,24,1.0,high,True,True,True,True,True,3.475,3.384,0.6047908010572568,2.604,4.812,2.8192,3.0629999999999997,3.7024999999999997,4.3436,24,0,0,0,0.0,23.0,0,100.0,100.0,100.0,100.0,0,24,24,reported_gmt_minus_4_unconverted,1
2016-11-10,24,24,24,1.0,high,True,True,True,True,True,3.5989583333333335,3.5220000000000002,0.4492925336538562,2.652,4.746,3.1612,3.3760000000000003,3.80475,4.0617,24,0,0,0,0.0,23.0,0,100.0,100.0,100.0,100.0,0,24,24,reported_gmt_minus_4_unconverted,1
2016-11-11,24,24,24,1.0,high,True,True,True,True,True,3.599083333333333,3.642,0.28585172755281285,2.862,3.942,3.1636,3.506,3.83,3.8931999999999998,24,0,0,0,0.0,23.0,0,100.0,100.0,100.0,100.0,0,24,24,reported_gmt_minus_4_unconverted,1
2016-11-12,24,24,24,1.0,high,True,True,True,True,True,4.443458333333333,4.323,0.6911494508467738,3.43,6.016,3.6278,4.0095,4.7735,5.3336,24,0,0,0,0.0,23.0,0,100.0,100.0,100.0,100.0,0,24,24,reported_gmt_minus_4_unconverted,1
2016-11-13,24,24,24,1.0,high,True,True,True,True,True,4.357875,4.2515,0.5017698513219503,3.595,5.188,3.8255,3.9587499999999998,4.6682500000000005,5.1247,24,0,0,0,0.0,23.0,0,100.0,100.0,100.0,100.0,0,24,24,reported_gmt_minus_4_unconverted,1
2016-11-14,24,24,24,1.0,high,True,True,True,True,True,5.261791666666666,5.085,1.3517300662859613,3.26,8.425,3.5629999999999997,4.47825,5.7805,6.9074,24,0,0,0,0.0,23.0,0,100.0,100.0,100.0,100.0,0,24,24,reported_gmt_minus_4_unconverted,1
2016-11-15,24,24,24,1.0,high,True,True,True,True,True,6.900500000000001,6.447,1.710077547186473,4.475,10.1,5.0185,5.4670000000000005,7.99475,9.7173,24,0,0,0,0.0,23.0,0,100.0,100.0,100.0,100.0,0,24,24,reported_gmt_minus_4_unconverted,1
2016-11-16,24,24,24,1.0,high,True,True,True,True,True,3.142875,3.0835,0.5532659799456474,2.476,4.549,2.5144,2.794,3.364,3.8167,24,0,0,0,0.0,23.0,0,100.0,100.0,100.0,100.0,0,24,24,reported_gmt_minus_4_unconverted,1
2016-11-17,24,24,24,1.0,high,True,True,True,True,True,3.4754583333333335,3.4045,0.6890131556241785,2.5,4.737,2.5999,2.94375,3.83075,4.5518,24,0,0,0,0.0,23.0,0,100.0,100.0,100.0,100.0,0,24,24,reported_gmt_minus_4_unconverted,1
2016-11-18,24,24,24,1.0,high,True,True,True,True,True,4.395416666666667,4.3685,0.5003328384938993,3.692,5.28,3.7958000000000003,3.96625,4.914,5.012,24,0,0,0,0.0,23.0,0,100.0,100.0,100.0,100.0,0,24,24,reported_gmt_minus_4_unconverted,1
2016-11-19,24,24,24,1.0,high,True,True,True,True,True,4.535583333333334,4.5125,0.4977909388895901,3.898,5.779,3.9312,4.2235,4.6,5.1962,24,0,0,0,0.0,23.0,0,100.0,100.0,100.0,100.0,0,24,24,reported_gmt_minus_4_unconverted,1
2016-11-20,24,24,1,0.041667,weak,False,False,False,False,False,5.518,5.518,,5.518,5.518,5.518,5.518,5.518,5.518,1,23,0,0,0.0,0.0,23,0.0,0.0,4.166666666666667,100.0,23,1,1,reported_gmt_minus_4_unconverted,1
2016-11-21,24,24,24,1.0,high,True,True,True,True,True,3.2769583333333334,3.225,0.27096646337759644,2.828,3.915,3.019,3.0905,3.4137500000000003,3.6283,24,0,0,0,0.0,23.0,0,100.0,100.0,100.0,100.0,0,24,24,reported_gmt_minus_4_unconverted,1
2016-11-22,24,24,24,1.0,high,True,True,True,True,True,3.2615,3.268,0.39363235992815515,2.548,4.002,2.6549,3.05475,3.5355,3.697,24,0,0,0,0.0,23.0,0,100.0,100.0,100.0,100.0,0,24,24,reported_gmt_minus_4_unconverted,1
2016-11-23,24,24,24,1.0,high,True,True,True,True,True,4.147916666666666,4.008,0.7077882830502271,2.841,5.403,3.2555,3.7424999999999997,4.71025,5.0478,24,0,0,0,0.0,23.0,0,100.0,100.0,100.0,100.0,0,24,24,reported_gmt_minus_4_unconverted,1
2016-11-24,24,24,24,1.0,high,True,True,True,True,True,4.1985,3.7824999999999998,1.0679070143530043,2.822,6.337,3.1322,3.3145,5.22875,5.5451,24,0,0,0,0.0,23.0,0,100.0,100.0,100.0,100.0,0,24,24,reported_gmt_minus_4_unconverted,1
2016-11-25,24,24,24,1.0,high,True,True,True,True,True,5.018791666666666,4.730499999999999,0.8336730658939998,4.104,6.789,4.2851,4.423,5.54875,6.4465,24,0,0,0,0.0,23.0,0,100.0,100.0,100.0,100.0,0,24,24,reported_gmt_minus_4_unconverted,1
2016-11-26,24,24,24,1.0,high,True,True,True,True,True,3.6652500000000003,3.5780000000000003,0.48567651159289504,2.921,4.488,3.0479,3.3137499999999998,3.98625,4.3900999999999994,24,0,0,0,0.0,23.0,0,100.0,100.0,100.0,100.0,0,24,24,reported_gmt_minus_4_unconverted,1
2016-11-27,24,24,0,0.0,missing,False,False,False,False,False,,,,,,,,,,0,24,0,0,,,24,0.0,0.0,0.0,0.0,24,0,0,reported_gmt_minus_4_unconverted,1
2016-11-28,24,24,24,1.0,high,True,True,True,True,True,3.449375,3.4715,0.3381440151769657,2.949,4.063,3.0328999999999997,3.144,3.7045,3.8795,24,0,0,0,0.0,23.0,0,100.0,100.0,100.0,100.0,0,24,24,reported_gmt_minus_4_unconverted,1
2016-11-29,24,24,24,1.0,high,True,True,True,True,True,3.7899166666666666,3.7255000000000003,0.3308036218542416,3.259,4.489,3.4569,3.53775,4.0592500000000005,4.2408,24,0,0,0,0.0,23.0,0,100.0,100.0,100.0,100.0,0,24,24,reported_gmt_minus_4_unconverted,1
2016-11-30,24,24,24,1.0,high,True,True,True,True,True,3.641916666666667,3.6515,0.548779350342484,2.818,4.531,2.9943000000000004,3.0835,4.1442499999999995,4.356,24,0,0,0,0.0,23.0,0,100.0,100.0,100.0,100.0,0,24,24,reported_gmt_minus_4_unconverted,1
2016-12-01,24,24,18,0.75,standard,True,True,True,True,False,3.897944444444444,3.7279999999999998,0.6141078150428735,3.379,6.04,3.424,3.57375,4.01825,4.2544,18,6,0,0,0.0,23.0,3,0.0,100.0,75.0,100.0,6,18,18,reported_gmt_minus_4_unconverted,1
2016-12-02,24,24,19,0.791667,standard,True,True,True,True,False,4.159789473684211,4.162,0.39080295957985556,3.39,4.864,3.7114000000000003,3.9645,4.3815,4.5934,19,5,0,0,0.0,23.0,3,0.0,100.0,79.16666666666667,100.0,5,19,19,reported_gmt_minus_4_unconverted,1
2016-12-03,24,24,24,1.0,high,True,True,True,True,True,5.315833333333334,5.4399999999999995,0.9877550156868316,3.534,7.364,3.7835,4.76175,5.95925,6.4685999999999995,24,0,0,0,0.0,23.0,0,100.0,100.0,100.0,100.0,0,24,24,reported_gmt_minus_4_unconverted,1
2016-12-04,24,24,1,0.041667,weak,False,False,False,False,False,5.593,5.593,,5.593,5.593,5.593,5.593,5.593,5.593,1,23,0,0,0.0,0.0,23,0.0,0.0,4.166666666666667,100.0,23,1,1,reported_gmt_minus_4_unconverted,1
2016-12-05,24,24,24,1.0,high,True,True,True,True,True,5.274791666666666,5.043,1.151460583975533,3.53,7.414,3.9191000000000003,4.34625,6.188,6.5868,24,0,0,0,0.0,23.0,0,100.0,100.0,100.0,100.0,0,24,24,reported_gmt_minus_4_unconverted,1
2016-12-06,24,24,24,1.0,high,True,True,True,True,True,8.615833333333333,8.5595,1.9475427698974188,5.449,14.047,6.6303,7.2925,9.6135,11.1352,24,0,0,0,0.0,23.0,0,100.0,100.0,100.0,100.0,0,24,24,reported_gmt_minus_4_unconverted,1
2016-12-07,24,24,24,1.0,high,True,True,True,True,True,4.760666666666667,4.2155000000000005,2.3178525418578944,2.211,9.544,2.4149000000000003,2.7405,6.5145,8.1289,24,0,0,0,0.0,23.0,0,100.0,100.0,100.0,100.0,0,24,24,reported_gmt_minus_4_unconverted,1
2016-12-08,24,24,24,1.0,high,True,True,True,True,True,2.825083333333333,2.883,0.49064889746101553,1.728,3.456,2.0321,2.65175,3.2609999999999997,3.3278,24,0,0,0,0.0,23.0,0,100.0,100.0,100.0,100.0,0,24,24,reported_gmt_minus_4_unconverted,1
2016-12-09,24,24,24,1.0,high,True,True,True,True,True,3.4428749999999995,3.4265,0.7454501594455469,2.439,5.043,2.5646,2.82225,3.89175,4.481,24,0,0,0,0.0,23.0,0,100.0,100.0,100.0,100.0,0,24,24,reported_gmt_minus_4_unconverted,1
2016-12-10,24,24,24,1.0,high,True,True,True,True,True,3.4091666666666662,3.5585,0.5317616061705672,2.382,4.286,2.7070000000000003,3.0055,3.6925,4.0772,24,0,0,0,0.0,23.0,0,100.0,100.0,100.0,100.0,0,24,24,reported_gmt_minus_4_unconverted,1
2016-12-11,24,24,1,0.041667,weak,False,False,False,False,False,2.826,2.826,,2.826,2.826,2.826,2.826,2.826,2.826,1,23,0,0,0.0,0.0,23,0.0,0.0,4.166666666666667,100.0,23,1,1,reported_gmt_minus_4_unconverted,1
2016-12-12,24,24,24,1.0,high,True,True,True,True,True,8.7805,8.6085,2.760584704920948,4.515,15.718,5.8037,7.04375,10.29725,12.464599999999997,24,0,0,0,0.0,23.0,0,100.0,100.0,100.0,100.0,0,24,24,reported_gmt_minus_4_unconverted,1
2016-12-13,24,24,24,1.0,high,True,True,True,True,True,9.232416666666667,8.939,3.0950994493633437,5.417,16.479,6.091600000000001,6.6215,10.3735,13.712399999999999,24,0,0,0,0.0,23.0,0,100.0,100.0,100.0,100.0,0,24,24,reported_gmt_minus_4_unconverted,1
2016-12-14,24,24,24,1.0,high,True,True,True,True,True,8.400208333333333,8.9415,2.0101569477804824,4.846,11.274,5.6296,6.63275,9.7065,10.858899999999998,24,0,0,0,0.0,23.0,0,100.0,100.0,100.0,100.0,0,24,24,reported_gmt_minus_4_unconverted,1
2016-12-15,24,24,24,1.0,high,True,True,True,True,True,9.605041666666667,9.6905,1.8580340119310932,6.52,13.445,7.2645,7.7989999999999995,10.94325,11.7192,24,0,0,0,0.0,23.0,0,100.0,100.0,100.0,100.0,0,24,24,reported_gmt_minus_4_unconverted,1
2016-12-16,24,24,24,1.0,high,True,True,True,True,True,8.513499999999999,7.996499999999999,1.9788080294438126,5.718,11.88,6.2447,7.0649999999999995,9.95225,11.2414,24,0,0,0,0.0,23.0,0,100.0,100.0,100.0,100.0,0,24,24,reported_gmt_minus_4_unconverted,1
